id,session_id,date_time,price,quantity,product_id,customer_id
446415,10404427,2014-09-10 21:05:41.007,2931.00,1,583,14212
446416,10404427,2014-09-10 21:05:29.920,2931.00,1,583,14212
446417,10404528,2014-09-13 16:01:19.943,208.00,1,477,15099
446418,10404528,2014-09-13 16:01:19.943,1570.00,1,307,15099
446419,10404528,2014-09-13 16:01:19.943,1360.00,1,342,15099
446420,10404528,2014-09-13 16:01:19.947,732.00,1,290,15099
446421,10404543,2014-09-15 09:38:21.053,627.00,2,54,17116
446422,10404543,2014-09-15 09:38:20.980,941.00,1,128,17116
446423,10404543,2014-09-15 09:38:21.313,941.00,1,30,17116
446424,10404543,2014-09-15 09:38:21.127,418.00,1,47,17116
446425,10404556,2014-09-15 09:03:45.617,1674.00,1,597,14556
446426,10404556,2014-09-15 09:03:45.610,1360.00,1,208,14556
446427,10404556,2014-09-15 09:03:45.643,5549.00,1,477,14556
446428,10404644,2014-09-14 15:32:56.437,1046.00,2,464,14254
446429,10404644,2014-09-14 15:32:56.437,889.00,2,178,14254
446430,10404668,2014-09-12 12:39:48.307,313.00,1,140,17469
446431,10404668,2014-09-12 12:39:48.323,941.00,1,86,17469
446432,10404668,2014-09-12 12:39:48.297,1360.00,1,89,17469
446433,10404668,2014-09-12 12:39:48.333,837.00,1,372,17469
446434,10404668,2014-09-12 12:39:48.340,1360.00,1,342,17469
446435,10404678,2014-09-14 19:39:27.747,8900.00,1,355,14423
446436,10404678,2014-09-14 19:39:27.760,837.00,1,61,14423
446437,10404724,2014-09-12 07:31:01.113,1046.00,1,588,18315
446438,10404724,2014-09-12 07:31:01.197,1046.00,1,402,18315
446439,10404724,2014-09-12 07:31:01.197,732.00,1,387,18315
446440,10404724,2014-09-12 07:31:01.220,627.00,1,126,18315
446441,10404724,2014-09-12 07:31:01.230,837.00,1,210,18315
446442,10404724,2014-09-12 07:31:01.433,1046.00,1,66,18315
446443,10404724,2014-09-12 07:31:01.097,523.00,1,21,18315
446444,10404724,2014-09-12 07:31:01.193,313.00,1,302,18315
446445,10404724,2014-09-12 07:31:01.080,680.00,1,119,18315
446446,10404821,2014-09-14 16:43:19.470,2617.00,1,401,8693
446447,10404821,2014-09-14 16:43:19.560,1046.00,1,10,8693
446448,10404838,2014-09-13 15:14:03.940,449.00,1,228,18313
446449,10404838,2014-09-13 15:14:03.937,732.00,1,355,18313
446450,10404838,2014-09-13 15:14:03.780,1046.00,1,282,18313
446451,10404838,2014-09-13 15:14:03.883,1046.00,1,606,18313
446452,10404838,2014-09-13 15:14:03.800,837.00,1,570,18313
446453,10404838,2014-09-13 15:14:03.787,941.00,1,489,18313
446454,10404838,2014-09-13 15:14:03.810,313.00,1,140,18313
446455,10404838,2014-09-13 15:14:03.767,1360.00,1,360,18313
446456,10404869,2014-09-13 19:45:42.330,2093.00,1,116,11897
446457,10404921,2014-09-13 16:27:06.433,5235.00,1,134,8513
446458,10404921,2014-09-13 16:27:06.383,3141.00,1,563,8513
446459,10404943,2014-09-14 09:01:10.507,1360.00,1,342,17054
446460,10404982,2014-09-10 14:42:30.060,5235.00,1,271,18006
446461,10404982,2014-09-10 14:42:30.083,1046.00,1,164,18006
446462,10405031,2014-09-14 12:56:13.630,1360.00,1,284,17206
446463,10405031,2014-09-14 12:56:13.313,1360.00,1,342,17206
446464,10405031,2014-09-14 12:56:13.293,1360.00,1,284,17206
446465,10405031,2014-09-14 12:56:13.767,1360.00,1,342,17206
446466,10405081,2014-09-14 11:04:58.733,3769.00,1,423,13232
446467,10405117,2014-09-13 09:42:34.457,3664.00,1,4,16461
446468,10405117,2014-09-13 09:41:57.037,3664.00,1,4,16461
446469,10405117,2014-09-13 09:42:34.437,4397.00,1,581,16461
446470,10405117,2014-09-13 09:41:57.017,4397.00,1,581,16461
446471,10405146,2014-09-13 14:53:33.187,1360.00,1,342,18314
446472,10405146,2014-09-13 14:53:33.250,941.00,1,128,18314
446473,10405146,2014-09-13 14:53:33.257,313.00,1,140,18314
446474,10405154,2014-09-15 20:05:50.853,15603.00,1,430,8736
446475,10405219,2014-09-12 12:37:06.550,1360.00,2,182,18101
446476,10405219,2014-09-12 12:37:12.813,1360.00,2,182,18101
446477,10405219,2014-09-12 12:37:06.537,1360.00,1,182,18101
446478,10405219,2014-09-12 12:37:12.807,1360.00,1,182,18101
446479,10405224,2014-09-13 22:26:24.167,1046.00,1,390,13284
446480,10405224,2014-09-13 22:26:24.213,1046.00,1,252,13284
446481,10405294,2014-09-12 18:08:23.080,1360.00,1,284,16498
446482,10405294,2014-09-12 18:08:23.127,837.00,1,372,16498
446483,10405294,2014-09-12 18:08:23.173,837.00,1,570,16498
446484,10405294,2014-09-12 18:08:23.197,941.00,1,489,16498
446485,10405294,2014-09-12 18:08:23.033,941.00,1,128,16498
446486,10405296,2014-09-15 21:53:29.530,1570.00,4,51,14266
446487,10405298,2014-09-13 07:40:17.367,1046.00,1,268,6231
446488,10405307,2014-09-12 18:44:14.507,8377.00,1,64,2613
446489,10405313,2014-09-10 18:23:19.580,2408.00,2,14,13486
446490,10405364,2014-09-12 17:18:34.730,627.00,1,126,18480
446491,10405364,2014-09-12 17:18:32.090,1046.00,2,455,18480
446492,10405364,2014-09-12 17:18:35.710,941.00,1,489,18480
446493,10405377,2014-09-14 09:41:20.253,1360.00,1,373,17221
446494,10405377,2014-09-14 09:41:20.290,1570.00,1,273,17221
446495,10405377,2014-09-14 09:41:20.253,680.00,1,119,17221
446496,10405377,2014-09-14 09:41:20.257,261.00,1,462,17221
446497,10405377,2014-09-14 09:41:20.263,313.00,1,302,17221
446498,10405377,2014-09-14 09:41:20.257,732.00,1,387,17221
446499,10405382,2014-09-15 13:29:14.730,1360.00,1,182,8851
446500,10405396,2014-09-15 15:26:18.067,6806.00,1,267,15096
446501,10405452,2014-09-11 08:25:54.797,1046.00,1,207,18126
446502,10405452,2014-09-11 08:25:54.733,941.00,1,385,18126
446503,10405456,2014-09-12 06:52:54.710,1046.00,1,402,18148
446504,10405456,2014-09-12 06:52:54.703,261.00,2,462,18148
446505,10405456,2014-09-12 06:52:54.707,1360.00,1,593,18148
446506,10405469,2014-09-11 17:58:36.230,1151.00,1,589,17832
446507,10405469,2014-09-11 17:58:36.230,7329.00,1,25,17832
446508,10405469,2014-09-11 17:58:36.230,1151.00,2,33,17832
446509,10405469,2014-09-11 17:58:36.233,418.00,1,185,17832
446510,10405472,2014-09-11 09:46:38.930,208.00,1,477,12399
446511,10405472,2014-09-11 09:46:38.927,1360.00,1,342,12399
446512,10405488,2014-09-11 10:01:07.313,6282.00,1,386,7853
446513,10405492,2014-09-11 10:35:47.230,31311.00,1,303,17386
446514,10405494,2014-09-13 07:44:52.040,4188.00,1,476,4553
446515,10405539,2014-09-14 07:55:51.863,15080.00,1,202,2057
446516,10405567,2014-09-15 09:08:21.427,1989.00,5,436,15126
446517,10405572,2014-09-11 19:53:56.340,732.00,2,387,3918
446518,10405572,2014-09-11 19:53:56.297,732.00,1,387,3918
446519,10405581,2014-09-11 13:59:17.840,14556.00,1,436,14129
446520,10405581,2014-09-11 13:59:17.547,14556.00,1,436,14129
446521,10405584,2014-09-11 14:30:20.897,3141.00,1,275,17956
446522,10405592,2014-09-12 08:06:13.843,59586.00,1,273,12793
446523,10405606,2014-09-13 12:43:12.163,10471.00,1,169,17397
446524,10405606,2014-09-13 12:43:12.167,2093.00,1,347,17397
446525,10405611,2014-09-11 13:13:40.897,2617.00,7,537,16293
446526,10405611,2014-09-11 13:13:32.697,2617.00,7,537,16293
446527,10405612,2014-09-14 08:32:19.147,2931.00,1,537,17259
446528,10405612,2014-09-14 08:32:19.140,2617.00,2,537,17259
446529,10405638,2014-09-10 10:14:18.173,10471.00,1,169,9895
446530,10405652,2014-09-11 14:13:37.697,4188.00,1,487,11593
446531,10405667,2014-09-13 07:31:39.247,1046.00,1,455,11408
446532,10405667,2014-09-13 07:35:57.707,1046.00,1,455,11408
446533,10405668,2014-09-12 21:22:49.447,16650.00,1,580,15076
446534,10405681,2014-09-11 18:57:10.863,4711.00,1,369,18004
446535,10405697,2014-09-11 16:59:05.303,1360.00,1,356,16859
446536,10405697,2014-09-11 16:59:05.293,418.00,1,483,16859
446537,10405703,2014-09-11 16:55:34.953,4397.00,1,292,18277
446538,10405721,2014-09-11 16:36:22.503,9424.00,1,402,15926
446539,10405722,2014-09-12 11:47:20.577,28170.00,1,193,17753
446540,10405733,2014-09-12 19:29:40.807,9947.00,1,4,18382
446541,10405733,2014-09-12 19:29:40.597,941.00,1,240,18382
446542,10405733,2014-09-12 19:29:40.563,680.00,1,119,18382
446543,10405733,2014-09-12 19:29:40.607,418.00,1,300,18382
446544,10405733,2014-09-12 19:29:40.817,208.00,1,517,18382
446545,10405746,2014-09-12 07:06:29.470,1046.00,1,606,10878
446546,10405746,2014-09-12 07:06:29.733,627.00,1,126,10878
446547,10405746,2014-09-12 07:06:29.547,1046.00,1,282,10878
446548,10405746,2014-09-12 07:06:29.413,1360.00,1,373,10878
446549,10405753,2014-09-12 06:52:53.613,1046.00,1,245,18195
446550,10405753,2014-09-12 06:52:53.610,941.00,1,161,18195
446551,10405753,2014-09-12 06:52:53.607,837.00,2,92,18195
446552,10405753,2014-09-12 06:52:53.603,1360.00,1,284,18195
446553,10405774,2014-09-14 10:13:40.713,2303.00,1,160,14590
446554,10405774,2014-09-14 10:13:40.707,3664.00,1,509,14590
446555,10405778,2014-09-11 19:44:16.327,1360.00,1,593,18464
446556,10405779,2014-09-11 19:38:27.110,3141.00,1,563,15600
446557,10405799,2014-09-13 12:21:34.263,3350.00,1,211,3506
446558,10405799,2014-09-13 12:21:34.277,6806.00,1,587,3506
446559,10405814,2014-09-12 15:26:41.970,4397.00,1,292,6302
446560,10405824,2014-09-11 18:44:19.230,1989.00,2,231,16218
446561,10405828,2014-09-12 15:10:08.040,8377.00,1,64,1755
446562,10405854,2014-09-13 19:03:07.207,1046.00,2,606,18354
446563,10405854,2014-09-13 19:03:07.250,837.00,1,482,18354
446564,10405854,2014-09-13 19:03:07.237,941.00,1,86,18354
446565,10405871,2014-09-12 06:50:16.583,2093.00,1,273,17863
446566,10405871,2014-09-12 06:50:16.690,523.00,1,21,17863
446567,10405871,2014-09-12 06:50:16.637,837.00,1,61,17863
446568,10405871,2014-09-12 06:50:16.757,1360.00,1,399,17863
446569,10405874,2014-09-12 06:47:37.447,837.00,1,267,18278
446570,10405874,2014-09-12 06:47:37.463,1046.00,1,402,18278
446571,10405878,2014-09-12 07:04:57.647,4188.00,1,487,17642
446572,10405878,2014-09-12 07:03:54.107,4188.00,1,487,17642
446573,10405878,2014-09-12 07:05:53.453,4188.00,1,487,17642
446574,10405878,2014-09-12 07:02:50.747,4188.00,1,487,17642
446575,10405878,2014-09-12 07:05:53.453,1046.00,1,431,17642
446576,10405878,2014-09-12 07:04:57.637,1046.00,1,431,17642
446577,10405878,2014-09-12 07:03:54.140,1046.00,1,431,17642
446578,10405878,2014-09-12 07:02:50.743,1046.00,1,431,17642
446579,10405883,2014-09-12 07:36:41.097,2093.00,1,57,17970
446580,10405883,2014-09-12 07:36:41.107,1570.00,1,561,17970
446581,10405886,2014-09-13 13:49:28.310,1884.00,1,547,9577
446582,10405886,2014-09-13 13:49:28.273,2303.00,2,480,9577
446583,10405886,2014-09-13 13:49:28.343,837.00,3,213,9577
446584,10405889,2014-09-12 05:41:05.563,732.00,1,387,17150
446585,10405889,2014-09-12 05:41:05.563,1360.00,1,373,17150
446586,10405889,2014-09-12 05:41:05.483,1360.00,1,284,17150
446587,10405889,2014-09-12 05:41:05.477,313.00,1,302,17150
446588,10405897,2014-09-12 07:38:51.047,8377.00,1,64,5637
446589,10405897,2014-09-12 07:38:51.053,930.00,10,561,5637
446590,10405901,2014-09-12 07:47:02.833,523.00,2,7,6599
446591,10405901,2014-09-12 07:42:18.690,523.00,2,7,6599
446592,10405914,2014-09-12 20:21:39.283,2303.00,1,245,16619
446593,10405914,2014-09-12 20:15:05.123,11414.00,1,294,16619
446594,10405919,2014-09-12 00:53:56.297,732.00,2,479,16911
446595,10405919,2014-09-12 01:04:45.967,2093.00,1,80,16911
446596,10405919,2014-09-12 00:53:56.347,732.00,1,479,16911
446597,10405923,2014-09-10 15:03:31.140,523.00,1,7,6721
446598,10405923,2014-09-10 15:03:31.093,2093.00,1,542,6721
446599,10405928,2014-09-12 22:17:33.280,13509.00,1,224,12194
446600,10405931,2014-09-14 22:03:02.110,10471.00,1,118,18229
446601,10405936,2014-09-14 19:44:22.980,732.00,1,355,18187
446602,10405936,2014-09-14 19:44:23.157,1046.00,1,282,18187
446603,10405936,2014-09-14 19:44:22.847,1360.00,1,342,18187
446604,10406021,2014-09-13 20:06:28.857,826.00,1,566,18178
446605,10406021,2014-09-13 20:06:28.857,1140.00,1,312,18178
446606,10406021,2014-09-13 20:06:28.863,722.00,1,202,18178
446607,10406026,2014-09-15 08:29:45.177,3141.00,2,563,9429
446608,10406059,2014-09-10 10:10:06.550,1046.00,1,606,16006
446609,10406059,2014-09-10 10:10:06.490,837.00,1,570,16006
446610,10406079,2014-09-14 11:15:56.947,732.00,2,387,10400
446611,10406188,2014-09-15 08:10:20.930,5235.00,1,134,10420
446612,10406202,2014-09-10 17:24:25.400,680.00,1,552,16159
446613,10406202,2014-09-10 17:24:27.113,1151.00,1,593,16159
446614,10406202,2014-09-10 17:24:26.113,554.00,1,419,16159
446615,10406202,2014-09-10 17:24:25.497,418.00,2,185,16159
446616,10406222,2014-09-10 10:57:12.843,837.00,1,372,18411
446617,10406222,2014-09-10 10:57:12.843,1360.00,1,284,18411
446618,10406222,2014-09-10 10:57:12.837,1046.00,1,290,18411
446619,10406222,2014-09-10 10:57:12.837,941.00,1,128,18411
446620,10406222,2014-09-10 10:57:12.847,1046.00,1,606,18411
446621,10406223,2014-09-10 09:59:53.867,1151.00,1,216,18361
446622,10406227,2014-09-10 10:57:56.153,1151.00,3,278,8006
446623,10406239,2014-09-09 09:47:57.780,5235.00,1,499,755
446624,10406239,2014-09-09 09:47:54.543,5235.00,1,499,755
446625,10406243,2014-09-10 14:39:52.857,10471.00,1,169,18226
446626,10406288,2014-09-10 08:48:57.543,2093.00,2,57,16305
446627,10406288,2014-09-10 08:48:57.533,1570.00,1,561,16305
446628,10406296,2014-09-10 14:33:12.900,5235.00,1,409,6265
446629,10406308,2014-09-10 09:03:48.577,2093.00,1,411,17265
446630,10406308,2014-09-10 09:03:48.857,2093.00,1,411,17265
446631,10406312,2014-09-10 08:54:55.160,1884.00,1,403,17560
446632,10406322,2014-09-10 09:00:24.947,1151.00,1,300,17947
446633,10406322,2014-09-10 09:00:25.023,1360.00,1,548,17947
446634,10406322,2014-09-10 09:00:24.870,1046.00,1,345,17947
446635,10406322,2014-09-10 09:00:24.667,313.00,1,206,17947
446636,10406322,2014-09-10 09:00:24.750,418.00,1,263,17947
446637,10406327,2014-09-15 16:07:44.443,1046.00,1,36,15108
446638,10406327,2014-09-15 16:07:44.503,62.00,6,466,15108
446639,10406331,2014-09-10 10:14:18.177,5759.00,1,324,17013
446640,10406339,2014-09-10 09:18:11.927,1046.00,4,464,18457
446641,10406339,2014-09-10 09:18:11.907,418.00,2,175,18457
446642,10406348,2014-09-10 12:01:15.680,889.00,10,147,2819
446643,10406348,2014-09-10 12:01:16.337,889.00,10,147,2819
446644,10406349,2014-09-10 09:29:17.213,6282.00,1,74,16886
446645,10406349,2014-09-10 09:29:17.313,1570.00,1,482,16886
446646,10406349,2014-09-10 09:29:17.423,1360.00,1,342,16886
446647,10406349,2014-09-10 09:29:17.270,1046.00,1,592,16886
446648,10406349,2014-09-10 09:29:17.370,1674.00,1,580,16886
446649,10406349,2014-09-10 09:29:17.380,2093.00,1,542,16886
446650,10406412,2014-09-14 16:35:12.030,3664.00,1,509,14477
446651,10406412,2014-09-14 16:35:12.090,397.00,1,290,14477
446652,10406412,2014-09-14 16:35:11.797,1256.00,1,239,14477
446653,10406412,2014-09-14 16:35:11.733,1046.00,2,36,14477
446654,10406412,2014-09-14 16:35:11.867,523.00,2,331,14477
446655,10406433,2014-09-13 11:17:48.987,627.00,1,126,14673
446656,10406433,2014-09-13 11:17:48.997,1046.00,1,455,14673
446657,10406434,2014-09-13 15:38:22.747,732.00,2,387,18069
446658,10406434,2014-09-13 15:38:22.960,1046.00,1,402,18069
446659,10406434,2014-09-13 15:38:22.953,732.00,1,492,18069
446660,10406434,2014-09-13 15:38:22.897,1360.00,1,373,18069
446661,10406434,2014-09-13 15:38:22.853,1570.00,1,273,18069
446662,10406434,2014-09-13 15:38:22.913,2093.00,1,293,18069
446663,10406434,2014-09-13 15:38:22.797,313.00,1,302,18069
446664,10406446,2014-09-15 13:22:26.343,2931.00,1,211,15695
446665,10406446,2014-09-15 13:26:20.837,2931.00,1,211,15695
446666,10406448,2014-09-10 17:30:19.917,8377.00,1,108,15938
446667,10406449,2014-09-10 17:53:30.807,941.00,1,161,17278
446668,10406449,2014-09-10 17:53:30.860,941.00,1,489,17278
446669,10406449,2014-09-10 17:53:30.900,837.00,1,92,17278
446670,10406449,2014-09-10 17:53:30.753,837.00,2,570,17278
446671,10406454,2014-09-10 16:54:23.727,2093.00,2,30,18063
446672,10406454,2014-09-10 16:54:23.470,345.00,1,422,18063
446673,10406454,2014-09-10 16:54:23.380,5549.00,1,33,18063
446674,10406458,2014-09-10 16:36:55.160,10471.00,1,44,17544
446675,10406458,2014-09-10 16:36:49.630,10471.00,1,44,17544
446676,10406461,2014-09-10 16:44:57.080,1046.00,1,372,13588
446677,10406462,2014-09-10 16:25:47.450,1570.00,2,248,6401
446678,10406462,2014-09-10 16:25:47.510,1360.00,2,187,6401
446679,10406464,2014-09-10 16:42:03.000,2722.00,1,69,18172
446680,10406474,2014-09-10 15:34:31.337,4711.00,1,441,17426
446681,10406479,2014-09-10 15:33:14.280,7329.00,4,441,18209
446682,10406481,2014-09-12 12:45:26.480,732.00,2,479,14086
446683,10406481,2014-09-12 12:45:26.497,732.00,1,479,14086
446684,10406491,2014-09-11 09:01:40.587,523.00,1,108,17029
446685,10406491,2014-09-11 09:01:40.593,345.00,1,504,17029
446686,10406492,2014-09-10 15:03:25.740,1989.00,1,231,14157
446687,10406492,2014-09-10 15:03:25.743,523.00,1,218,14157
446688,10406492,2014-09-10 15:02:36.867,1989.00,1,231,14157
446689,10406492,2014-09-10 15:04:24.350,523.00,1,218,14157
446690,10406492,2014-09-10 15:04:24.357,1989.00,1,231,14157
446691,10406492,2014-09-10 15:02:36.853,523.00,1,218,14157
446692,10406493,2014-09-10 15:04:21.983,2617.00,1,480,9916
446693,10406493,2014-09-10 15:04:22.000,2093.00,1,20,9916
446694,10406494,2014-09-10 16:13:46.907,6282.00,1,70,17667
446695,10406504,2014-09-10 21:15:22.833,1779.00,1,560,2068
446696,10406506,2014-09-14 09:28:17.420,732.00,1,450,16008
446697,10406506,2014-09-14 09:28:17.423,208.00,2,477,16008
446698,10406506,2014-09-14 09:28:17.430,1360.00,2,167,16008
446699,10406509,2014-09-10 16:18:22.837,8377.00,1,174,16451
446700,10406518,2014-09-14 13:03:34.847,1674.00,1,583,15136
446701,10406519,2014-09-10 15:54:37.250,11414.00,1,515,13373
446702,10406562,2014-09-10 14:28:06.030,2617.00,2,537,5701
446703,10406563,2014-09-10 14:13:46.600,2931.00,1,302,16375
446704,10406567,2014-09-10 14:17:06.147,1046.00,1,431,17864
446705,10406567,2014-09-10 14:17:06.123,5235.00,1,271,17864
446706,10406567,2014-09-10 14:17:06.143,313.00,1,368,17864
446707,10406567,2014-09-10 14:17:06.130,4188.00,1,487,17864
446708,10406567,2014-09-10 14:17:06.127,1046.00,1,164,17864
446709,10406569,2014-09-12 06:30:00.257,1046.00,1,164,15680
446710,10406569,2014-09-12 06:30:00.213,5235.00,1,271,15680
446711,10406569,2014-09-12 06:30:00.220,313.00,1,368,15680
446712,10406576,2014-09-12 09:51:50.883,4188.00,1,487,10437
446713,10406598,2014-09-10 20:12:48.553,16650.00,1,430,17633
446714,10406604,2014-09-10 14:24:12.990,208.00,1,363,17277
446715,10406604,2014-09-10 14:24:12.977,1360.00,1,508,17277
446716,10406604,2014-09-10 14:24:12.953,889.00,1,190,17277
446717,10406604,2014-09-10 14:24:12.963,2093.00,1,449,17277
446718,10406604,2014-09-10 14:24:12.940,365.00,2,26,17277
446719,10406606,2014-09-14 14:29:16.377,5549.00,1,477,15200
446720,10406618,2014-09-10 11:49:44.153,1046.00,1,606,11396
446721,10406621,2014-09-10 14:19:42.707,1570.00,1,273,4875
446722,10406626,2014-09-10 12:04:02.917,8377.00,1,64,17895
446723,10406627,2014-09-10 12:24:56.170,732.00,1,450,14323
446724,10406627,2014-09-10 12:24:56.170,732.00,2,450,14323
446725,10406627,2014-09-10 12:24:56.157,837.00,1,372,14323
446726,10406637,2014-09-10 12:57:21.183,5235.00,1,271,17539
446727,10406646,2014-09-11 19:23:28.687,52255.00,1,446,14841
446728,10406647,2014-09-10 11:26:16.447,5235.00,1,271,14601
446729,10406647,2014-09-10 11:26:16.453,4188.00,1,571,14601
446730,10406648,2014-09-10 11:28:27.320,32358.00,1,499,18029
446731,10406649,2014-09-11 12:05:37.277,32358.00,1,499,16663
446732,10406653,2014-09-10 17:17:31.227,3664.00,1,38,16047
446733,10406653,2014-09-10 17:20:05.180,3664.00,1,38,16047
446734,10406662,2014-09-10 10:43:54.337,4188.00,1,571,4415
446735,10406667,2014-09-15 19:30:47.637,2303.00,1,35,18074
446736,10406684,2014-09-11 05:42:01.597,2093.00,2,57,17061
446737,10406697,2014-09-12 09:39:58.533,1674.00,1,274,16361
446738,10406704,2014-09-12 15:03:24.500,1046.00,1,180,17488
446739,10406706,2014-09-11 06:18:35.317,10471.00,1,107,13342
446740,10406716,2014-09-12 06:30:35.147,4188.00,1,571,11738
446741,10406739,2014-09-10 21:51:35.767,1151.00,1,513,16441
446742,10406739,2014-09-10 21:51:35.813,2093.00,1,461,16441
446743,10406744,2014-09-10 21:00:38.820,4921.00,1,447,18109
446744,10406744,2014-09-10 21:00:38.883,523.00,1,335,18109
446745,10406799,2014-09-10 20:24:00.167,12462.00,1,226,16754
446746,10406801,2014-09-10 20:11:57.280,13509.00,1,224,17553
446747,10406801,2014-09-10 20:02:21.593,9424.00,1,372,17553
446748,10406801,2014-09-10 20:11:57.320,10471.00,1,111,17553
446749,10406803,2014-09-13 11:49:23.473,13509.00,1,595,15865
446750,10406803,2014-09-13 11:36:18.493,732.00,1,80,15865
446751,10406803,2014-09-13 11:36:18.490,4188.00,1,89,15865
446752,10406803,2014-09-13 11:36:18.493,18745.00,1,322,15865
446753,10406803,2014-09-13 11:49:23.480,4188.00,1,89,15865
446754,10406803,2014-09-13 11:49:23.500,47019.00,1,48,15865
446755,10406803,2014-09-13 11:49:23.510,18745.00,1,322,15865
446756,10406812,2014-09-10 20:16:39.453,1674.00,1,177,14236
446757,10406817,2014-09-14 12:41:02.423,837.00,3,372,17931
446758,10406817,2014-09-14 12:41:02.040,941.00,3,128,17931
446759,10406818,2014-09-10 20:01:57.060,1360.00,1,512,17705
446760,10406818,2014-09-10 20:01:56.920,941.00,1,161,17705
446761,10406818,2014-09-10 20:01:56.993,837.00,2,92,17705
446762,10406831,2014-09-10 19:45:57.533,1570.00,1,530,15777
446763,10406831,2014-09-10 19:45:57.427,1046.00,1,276,15777
446764,10406839,2014-09-14 20:12:02.913,2617.00,1,37,16507
446765,10406839,2014-09-14 20:12:03.973,5235.00,1,134,16507
446766,10406849,2014-09-10 18:43:11.207,6282.00,2,136,16462
446767,10406851,2014-09-10 19:57:24.910,10471.00,3,321,13473
446768,10406852,2014-09-10 18:50:21.977,3769.00,1,423,18351
446769,10406852,2014-09-10 18:50:22.043,5235.00,1,585,18351
446770,10406852,2014-09-10 18:50:22.163,2512.00,2,174,18351
446771,10406856,2014-09-10 18:22:48.777,10471.00,1,169,16298
446772,10406859,2014-09-11 05:21:08.940,5235.00,1,271,16507
446773,10406861,2014-09-10 21:04:26.987,7853.00,1,181,16420
446774,10406861,2014-09-10 21:04:26.987,837.00,1,266,16420
446775,10406861,2014-09-10 21:04:26.980,1151.00,1,358,16420
446776,10406861,2014-09-10 21:04:26.987,345.00,1,422,16420
446777,10406862,2014-09-11 06:03:50.797,1360.00,1,373,16861
446778,10406863,2014-09-10 18:01:17.613,1151.00,1,133,17433
446779,10406863,2014-09-10 18:01:17.617,994.00,1,373,17433
446780,10406863,2014-09-10 18:01:17.617,1465.00,1,95,17433
446781,10406888,2014-09-12 14:15:47.840,449.00,1,228,18357
446782,10406888,2014-09-12 14:15:47.847,208.00,2,477,18357
446783,10406894,2014-09-15 17:27:31.237,1570.00,1,307,17783
446784,10406894,2014-09-15 17:27:31.233,1360.00,1,342,17783
446785,10406896,2014-09-10 20:28:32.367,6073.00,1,402,18366
446786,10406902,2014-09-10 21:51:34.093,2617.00,1,50,18225
446787,10406902,2014-09-10 21:51:34.123,627.00,1,54,18225
446788,10406902,2014-09-10 21:51:34.213,1046.00,1,276,18225
446789,10406902,2014-09-10 21:51:34.160,2617.00,1,241,18225
446790,10406902,2014-09-10 21:51:33.953,1360.00,1,531,18225
446791,10406902,2014-09-10 21:51:34.287,1360.00,1,208,18225
446792,10406902,2014-09-10 21:51:34.217,1360.00,1,527,18225
446793,10406902,2014-09-10 21:51:34.217,2722.00,1,343,18225
446794,10406902,2014-09-10 21:51:34.227,313.00,2,279,18225
446795,10406902,2014-09-10 21:51:34.277,313.00,1,279,18225
446796,10406902,2014-09-10 21:51:34.207,627.00,1,399,18225
446797,10406902,2014-09-10 21:51:34.120,2093.00,1,482,18225
446798,10406902,2014-09-10 21:51:34.023,1570.00,1,551,18225
446799,10406902,2014-09-10 21:51:34.277,1884.00,1,11,18225
446800,10406902,2014-09-10 21:51:34.137,1046.00,1,10,18225
446801,10406902,2014-09-10 21:51:34.230,313.00,3,279,18225
446802,10406902,2014-09-10 21:51:34.143,2617.00,1,349,18225
446803,10406902,2014-09-10 21:51:34.133,1570.00,1,530,18225
446804,10406903,2014-09-10 18:40:05.763,2303.00,1,195,16004
446805,10406903,2014-09-10 18:39:42.037,2303.00,1,195,16004
446806,10406922,2014-09-12 08:30:49.983,313.00,1,140,18110
446807,10406922,2014-09-12 08:30:50.007,837.00,1,372,18110
446808,10406922,2014-09-12 08:30:50.027,732.00,1,290,18110
446809,10406922,2014-09-12 08:30:49.983,208.00,1,477,18110
446810,10406941,2014-09-14 14:22:22.260,1360.00,1,564,7523
446811,10406941,2014-09-14 14:22:22.267,5235.00,1,134,7523
446812,10406942,2014-09-13 08:43:25.217,1046.00,1,606,18275
446813,10406942,2014-09-13 08:43:25.170,1360.00,1,360,18275
446814,10406942,2014-09-13 08:43:25.250,313.00,1,140,18275
446815,10406942,2014-09-13 08:43:25.290,837.00,2,372,18275
446816,10406942,2014-09-13 08:43:25.400,261.00,1,462,18275
446817,10406942,2014-09-13 08:43:25.383,784.00,1,223,18275
446818,10406942,2014-09-13 08:43:25.377,732.00,1,355,18275
446819,10406942,2014-09-13 08:43:25.297,208.00,1,477,18275
446820,10406942,2014-09-13 08:43:25.403,732.00,1,290,18275
446821,10406944,2014-09-10 18:41:30.417,2303.00,1,43,17743
446822,10406944,2014-09-10 18:41:30.420,837.00,1,61,17743
446823,10406946,2014-09-13 05:39:18.730,4188.00,1,7,15955
446824,10406957,2014-09-12 09:55:09.207,2093.00,1,478,16743
446825,10406982,2014-09-14 19:05:30.757,941.00,1,398,17795
446826,10406982,2014-09-14 19:05:30.873,941.00,2,30,17795
446827,10406997,2014-09-13 20:03:24.373,2617.00,1,401,18283
446828,10406997,2014-09-13 20:03:24.373,11414.00,1,200,18283
446829,10406997,2014-09-13 20:03:24.373,1046.00,1,10,18283
